Zip Code,Lat,Lng
55084,45.5,-92.7
55085,44.67,-92.96
55087,44.248,-93.39
55088,44.5,-93.4
55089,44.6,-92.7
55090,45.054,-92.957
55092,45.3,-93.1
55101,44.95,-93.09
55102,44.93,-93.12
55103,44.97,-93.13
55104,44.96,-93.17
55105,44.93,-93.16
55106,44.94,-93.05
55107,44.93,-93.09
55108,44.98,-93.18
55109,45.02,-93.03
55110,45.09,-93.0
55111,44.88,-93.2
55112,45.08,-93.19
55113,45.01,-93.16
55114,44.97,-93.2
55115,45.07,-92.95
55116,44.91,-93.17
55117,45.0,-93.1
55118,44.89,-93.11
55119,44.94,-93.01
55120,44.88,-93.15
55121,44.84,-93.17
55122,44.81,-93.2
55123,44.8,-93.14
55124,44.73,-93.21
55125,44.92,-92.94
55126,45.08,-93.14
55127,45.08,-93.09
55128,44.99,-92.96
55129,44.91,-92.92
55130,44.97,-93.09
55150,44.887,-93.163
55155,44.93,-93.12
55301,45.24,-93.67
55302,45.3,-94.1
55303,45.3,-93.4
55304,45.3,-93.3
55305,44.95,-93.43
55306,44.73,-93.29
55307,44.6,-94.1
55308,45.4,-93.8
55309,45.4,-93.7
55310,44.8,-94.9
55311,45.12,-93.49
55312,44.7,-94.3
55313,45.2,-93.8
55314,44.8,-94.6
55315,44.72,-93.68
55316,45.18,-93.38
55317,44.86,-93.55
55318,44.8,-93.6
55319,45.5,-94.0
55320,45.4,-94.1
55321,45.1,-94.2
55322,44.8,-93.8
55324,45.1,-94.4
55325,45.1,-94.3
55327,45.21,-93.47
55328,45.0,-93.8
55329,45.3,-94.6
55330,45.3,-93.6
55331,44.9,-93.6
55332,44.5,-94.7
55333,44.6,-94.9
55334,44.5,-94.2
55335,44.5,-94.5
55336,44.8,-94.2
55337,44.77,-93.28
55338,44.7,-94.0
55339,44.73,-93.96
55340,45.08,-93.58
55341,45.16,-93.66
55342,44.7,-94.7
55343,44.91,-93.41
55344,44.86,-93.44
55345,44.92,-93.48
55346,44.88,-93.48
55347,44.83,-93.46
55349,45.1,-94.1
55350,44.9,-94.4
55352,44.7,-93.6
55353,45.3,-94.3
55354,44.89,-94.09
55355,45.1,-94.5
55356,45.0,-93.59
55357,45.1,-93.66
55358,45.2,-94.0
55359,45.0,-93.7
55360,44.91,-93.91
55362,45.3,-93.8
55363,45.0,-93.9
55364,44.93,-93.68
55366,44.67,-94.19
55367,44.9,-93.97
55368,44.7,-93.9
55369,45.13,-93.46
55370,44.79,-94.05
55371,45.6,-93.6
55372,44.7,-93.4
55373,45.1,-93.72
55374,45.18,-93.59
55375,44.9,-93.74
55376,45.2,-93.7
55378,44.76,-93.37
55379,44.7,-93.5
55381,44.93,-94.19
55382,45.3,-94.2
55384,44.94,-93.63
55385,44.8,-94.5
55386,44.86,-93.66
55387,44.86,-93.78
55388,44.96,-93.84
55389,45.3,-94.5
55390,45.1,-94.0
55391,44.97,-93.55
55395,44.95,-94.07
55396,44.5,-94.4
55397,44.82,-93.93
55398,45.5,-93.6
55401,44.99,-93.27
55402,44.976,-93.272
55403,44.97,-93.29
55404,44.96,-93.26
55405,44.97,-93.3
55406,44.94,-93.22
55407,44.94,-93.25
55408,44.94,-93.29
55409,44.93,-93.28
55410,44.91,-93.31
55411,45.0,-93.3
55412,45.03,-93.3
55413,45.0,-93.24
55414,44.98,-93.23
55415,44.97,-93.26
55416,44.95,-93.34
55417,44.9,-93.23
55418,45.02,-93.24
55419,44.91,-93.29
55420,44.83,-93.27
55421,45.05,-93.25
55422,45.01,-93.34
55423,44.88,-93.28
55424,44.91,-93.34
55425,44.84,-93.23
55426,44.96,-93.38
55427,45.0,-93.38
55428,45.06,-93.38
55429,45.07,-93.34
55430,45.06,-93.3
55431,44.83,-93.31
55432,45.1,-93.26
55433,45.16,-93.32
55434,45.17,-93.25
55435,44.87,-93.33
55436,44.9,-93.38
55437,44.82,-93.35
55438,44.82,-93.38
55439,44.87,-93.37
55441,45.01,-93.43
55442,45.05,-93.43
55443,45.12,-93.33
55444,45.12,-93.3
55445,45.12,-93.38
55446,45.04,-93.49
55447,45.01,-93.49
55448,45.17,-93.32
55449,45.17,-93.19
55450,44.88,-93.22
55454,44.97,-93.24
55455,44.97,-93.23
55601,47.258,-91.3
55602,47.4,-91.9
55603,47.6,-91.3
55604,48.0,-90.5
55605,47.9,-89.7
55606,47.9,-90.1
55607,47.8,-91.4
55609,46.95,-91.786
55612,47.7,-90.6
55613,47.6,-90.9
55614,47.4,-91.3
55615,47.7,-90.8
55616,47.3,-91.6
55702,47.0,-92.7
55703,47.7,-92.8
55704,46.2,-92.7
55705,47.5,-92.2
55706,47.7,-91.9
55707,46.6,-92.6
55708,47.56,-92.33
55709,47.4,-93.4
55710,47.6,-92.7
55711,46.8,-92.7
55712,46.3,-92.5
55713,47.486,-92.778
55716,47.32,-93.27
55717,47.1,-92.4
55718,46.7,-92.4
55719,47.6,-92.9
55720,46.7,-92.5
55721,47.2,-93.7
55722,47.29,-93.43
55723,47.8,-92.9
55724,47.2,-92.4
55725,48.2,-92.3
55726,46.7,-92.8
55731,48.0,-92.1
55732,47.7,-92.2
55733,46.72,-92.36
55734,47.4,-92.5
55735,46.2,-93.0
55736,47.0,-92.9
55738,47.3,-92.7
55741,47.4,-92.4
55742,47.2,-93.1
55744,47.2,-93.5
55746,47.4,-93.0
55748,47.0,-93.6
55749,46.5,-92.4
55750,47.5,-92.1
55751,47.4,-92.7
55752,46.9,-93.3
55753,47.41,-93.09
55756,46.4,-92.56
55757,46.5,-92.9
55758,47.51,-92.72
55760,46.6,-93.3
55763,47.3,-92.2
55764,47.33,-93.29
55765,47.1,-92.7
55766,47.194,-92.487
55767,46.5,-92.8
55768,47.5,-92.7
55769,47.5,-93.2
55771,48.3,-93.0
55772,48.1,-93.2
55775,47.3,-93.2
55779,46.9,-92.4
55780,46.7,-92.7
55781,47.7,-93.0
55782,47.817,-92.241
55783,46.4,-92.9
55784,47.1,-93.2
55785,47.0,-93.7
55786,47.32,-93.37
55787,46.7,-93.1
55790,47.8,-92.3
55792,47.6,-92.5
55793,47.1,-93.3
55795,46.3,-92.8
55797,46.6,-92.4
55798,46.7,-92.9
55802,46.75,-92.07
55803,47.1,-92.1
55804,46.9,-91.9
55805,46.8,-92.09
55806,46.77,-92.13
55807,46.73,-92.17
55808,46.68,-92.24
55810,46.8,-92.3
55811,46.8,-92.2
55812,46.81,-92.07
55814,46.788,-92.1
55901,44.08,-92.51
55902,43.96,-92.52
55904,44.0,-92.4
55905,44.0,-92.4
55906,44.1,-92.4
55909,43.57,-92.74
55910,44.1,-92.0
55912,43.7,-93.0
55917,43.9,-93.1
55918,43.74,-92.84
55919,43.6,-91.3
55920,44.0,-92.6
55921,43.6,-91.4
55922,43.57,-91.9
55923,43.9,-92.2
55924,44.0,-93.0
55925,43.9,-91.5
55926,43.7,-92.7
55927,44.0,-92.9
55929,44.0,-92.1
55931,43.51,-91.46
55932,44.13,-92.31
55933,43.64,-92.69
55934,44.0,-92.3
55935,43.8,-92.1
55936,43.7,-92.6
55939,43.6,-92.1
55940,43.9,-92.8
55941,43.72,-91.37
55943,43.8,-91.6
55944,44.0,-92.7
55945,44.3,-92.1
55946,44.3,-93.0
55947,43.8,-91.4
55949,43.7,-91.9
55950,43.7,-93.0
55951,43.5,-92.5
55952,43.9,-91.8
55953,43.5,-93.0
55954,43.6,-91.8
55955,44.09,-92.74
55956,44.3,-92.5
55957,44.3,-92.3
55959,44.1,-91.8
55960,44.13,-92.54
55961,43.62,-92.47
55962,43.8,-91.8
55963,44.2,-92.7
55964,44.1,-92.1
55965,43.6,-92.1
55967,43.78,-92.53
55968,44.41,-92.15
55969,44.08,-91.87
55970,43.6,-92.8
55971,43.8,-91.8
55972,44.0,-92.1
55973,43.8,-92.75
55974,43.6,-91.6
55975,43.7,-92.4
55976,43.9,-92.5
55977,43.57,-92.64
55979,43.9,-92.0
55981,44.4,-92.1
55982,43.82,-92.88
55983,44.3,-92.8
55985,44.2,-92.9
55987,44.0,-91.6
55990,43.7,-92.3
55991,44.3,-92.4
55992,44.3,-92.7
56001,44.1,-94.0
56003,44.22,-94.1
56007,43.7,-93.3
56009,43.7,-93.6
56010,43.9,-94.2
56011,44.6,-93.8
56013,43.6,-94.1
56014,43.6,-93.8
56016,43.76,-93.34
56017,44.32,-93.81
56019,44.1,-94.9
56020,43.613,-93.53
56021,44.27,-94.31
56022,44.053,-94.838
56023,43.8,-94.0
56024,44.14,-93.84
56025,43.8,-93.9
56026,43.9,-93.3
56027,43.5,-94.1
56028,44.23,-93.71
56029,43.5,-93.5
56031,43.6,-94.5
56032,43.766,-93.566
56033,43.56,-93.94
56034,44.03,-94.21
56035,43.824,-93.268
56036,43.6,-93.2
56037,44.0,-94.0
56039,43.6,-94.3
56041,44.2,-94.5
56042,43.8,-93.5
56043,43.65,-93.23
56044,44.6,-93.9
56045,43.76,-93.19
56046,43.957,-93.282
56047,43.71,-94.21
56048,44.1,-93.7
56050,44.27,-93.95
56051,43.54,-93.72
56052,44.3,-93.6
56054,44.4,-94.4
56055,44.1,-94.2
56056,44.07,-94.569
56057,44.4,-93.7
56058,44.4,-93.9
56060,43.94,-94.43
56062,44.1,-94.4
56063,44.22,-93.82
56065,43.9,-93.9
56068,43.9,-93.8
56069,44.4,-93.5
56071,44.5,-93.6
56072,43.9,-93.5
56073,44.3,-94.5
56074,44.3,-94.2
56075,43.75,-94.43
56078,44.01,-93.76
56080,44.08,-93.853
56081,44.0,-94.6
56082,44.3,-94.0
56083,44.2,-95.1
56085,44.3,-94.7
56087,44.2,-95.0
56088,43.8,-94.5
56089,43.56,-93.45
56090,44.0,-94.2
56091,43.92,-93.69
56093,44.1,-93.5
56096,44.2,-93.6
56097,43.7,-93.7
56098,43.8,-94.2
56101,43.9,-95.1
56110,43.6,-96.0
56111,43.6,-94.9
56113,44.41,-96.15
56114,44.0,-95.6
56115,44.2,-95.9
56116,43.63,-96.36
56117,43.54,-95.67
56118,43.9,-95.0
56119,43.7,-95.5
56120,44.0,-94.8
56121,43.5,-94.6
56122,43.9,-95.95
56123,44.1,-95.6
56125,44.055,-95.548
56127,43.55,-94.77
56128,43.9,-96.1
56129,43.54,-95.98
56131,43.9,-95.6
56132,44.2,-95.7
56134,43.8,-96.22
56136,44.5,-96.4
56137,43.9,-95.3
56138,43.54,-96.38
56139,44.1,-96.2
56140,43.8,-96.4
56141,43.9,-95.8
56142,44.5,-96.2
56143,43.6,-95.0
56144,43.8,-96.3
56145,44.1,-95.2
56146,43.575,-96.096
56147,43.7,-96.1
56149,44.3,-96.3
56150,43.6,-95.2
56151,44.0,-95.9
56152,44.2,-95.3
56153,43.84,-96.02
56155,43.78,-95.93
56156,43.7,-96.3
56157,44.4,-96.0
56158,43.6,-96.1
56159,43.9,-94.9
56160,43.84,-94.8
56161,43.7,-95.3
56162,43.84,-94.67
56164,44.0,-96.3
56165,43.7,-95.7
56166,44.2,-95.4
56167,43.57,-95.42
56168,43.6,-95.8
56169,44.3,-96.0
56170,44.2,-96.1
56171,43.7,-94.8
56172,44.0,-95.8
56173,43.53,-96.24
56174,44.02,-95.31
56175,44.3,-95.7
56176,43.8,-94.7
56177,43.9,-96.2
56178,44.3,-96.1
56180,44.2,-95.5
56181,43.7,-94.6
56183,44.0,-95.4
56185,43.8,-95.84
56186,44.0,-96.1
56187,43.6,-95.5
56201,45.1,-95.0
56207,45.56,-96.19
56208,45.3,-96.0
56209,45.1,-94.8
56210,45.56,-96.56
56211,45.5,-96.7
56212,45.1,-96.3
56214,44.6,-95.3
56215,45.3,-95.6
56216,44.95,-95.06
56218,44.8,-96.0
56219,45.7,-96.8
56220,44.8,-96.3
56221,45.5,-96.2
56222,45.0,-95.4
56223,44.8,-95.8
56224,44.38,-95.05
56225,45.5,-96.5
56226,45.37,-95.69
56227,45.3,-96.2
56228,44.94,-94.66
56229,44.6,-95.7
56230,44.8,-95.1
56231,45.3,-95.8
56232,45.0,-96.0
56235,45.7,-96.1
56236,45.7,-96.4
56237,44.6,-95.4
56239,44.49,-95.9
56240,45.5,-96.4
56241,44.8,-95.6
56243,45.1,-94.7
56244,45.5,-95.7
56245,44.7,-95.7
56248,45.8,-96.1
56249,45.3,-95.9
56251,45.15,-94.93
56252,45.2,-95.3
56253,45.0,-94.9
56255,44.39,-95.42
56256,45.0,-96.2
56257,45.0,-96.4
56258,44.4,-95.7
56260,45.0,-95.5
56262,45.1,-95.9
56263,44.42,-95.54
56264,44.6,-96.0
56265,45.0,-95.7
56266,44.4,-94.8
56267,45.6,-96.0
56270,44.6,-95.0
56271,45.2,-95.4
56273,45.3,-95.0
56274,45.9,-96.18
56276,45.2,-96.3
56277,44.8,-95.0
56278,45.3,-96.4
56279,45.2,-95.2
56280,44.7,-96.1
56281,44.95,-95.18
56282,45.0,-95.2
56283,44.5,-95.1
56284,44.8,-95.2
56285,44.8,-95.4
56287,44.48,-95.33
56288,45.2,-95.0
56289,45.3,-95.2
56291,44.58,-96.06
56292,44.5,-95.4
56293,44.4,-95.2
56294,44.316,-95.213
56295,45.04,-95.83
56296,45.8,-96.5
56297,44.6,-95.5
56301,45.5,-94.2
56303,45.58,-94.21
56304,45.5,-94.1
56307,45.6,-94.6
56308,45.9,-95.4
56309,46.1,-95.8
56310,45.6,-94.4
56311,45.9,-95.9
56312,45.5,-95.0
56313,45.785,-93.553
56314,45.8,-94.4
56315,46.0,-95.6
56316,45.5,-95.1
56318,45.9,-94.7
56319,46.0,-95.2
56320,45.5,-94.4
56321,45.6,-94.4
56323,45.64,-95.72
56324,46.2,-95.9
56325,45.564,-94.947
56326,46.0,-95.7
56327,45.8,-95.6
56328,45.954,-94.532
56329,45.7,-93.9
56330,45.8,-93.8
56331,45.6,-94.7
56332,46.0,-95.5
56334,45.6,-95.3
56335,45.601,-94.861
56336,45.8,-94.7
56338,46.0,-93.9
56339,45.8,-95.8
56340,45.7,-94.4
56342,46.2,-93.4
56343,45.8,-95.7
56345,46.0,-94.4
56347,46.0,-94.9
56349,45.7,-95.5
56350,46.3,-93.2
56352,45.6,-94.8
56353,45.8,-93.6
56354,46.1,-95.3
56355,45.93,-95.23
56356,45.628,-94.754
56357,45.7,-93.8
56358,45.8,-93.4
56359,46.1,-93.7
56360,45.9,-95.1
56361,46.2,-95.3
56362,45.4,-94.7
56363,45.699,-93.648
56364,46.0,-94.0
56367,45.8,-94.2
56368,45.5,-94.5
56369,45.47,-94.344
56371,45.43,-94.63
56373,45.9,-94.2
56374,45.6,-94.4
56375,45.7,-94.27
56376,45.498,-94.667
56377,45.64,-94.23
56378,45.7,-95.0
56379,45.7,-94.1
56381,45.6,-95.6
56382,45.9,-94.6
56384,45.81,-94.57
56385,45.7,-95.2
56386,46.1,-93.5
56387,45.53,-94.24
56389,45.801,-95.084
56401,46.3,-94.1
56425,46.34,-94.27
56431,46.5,-93.6
56433,47.0,-94.7
56434,46.34,-94.95
56435,46.8,-94.5
56436,47.1568,-94.6898
56437,46.2,-95.0
56438,46.2,-94.8
56440,46.2,-95.0
56441,46.6,-94.0
56442,46.7,-94.1
56443,46.2,-94.6
56444,46.4,-93.9
56446,46.1,-95.1
56447,46.7,-93.9
56448,46.76,-94.08
56449,46.2,-94.3
56450,46.2,-93.8
56452,46.9,-94.5
56453,46.3,-95.2
56455,46.45,-94.0
56456,46.6455,-94.3344
56458,47.2,-94.9
56461,47.2,-94.9
56464,46.8,-95.1
56465,46.5,-94.1
56466,46.4,-94.6
56467,47.0,-94.8
56468,46.5,-94.3
56469,46.7,-93.6
56470,47.0,-95.1
56472,46.5,-94.3
56473,46.3,-94.5
56474,46.7,-94.4
56475,46.1,-94.5
56477,46.7,-95.0
56479,46.5,-94.8
56481,46.5,-94.9
56482,46.5,-95.1
56484,47.1,-94.4
56501,46.8,-95.7
56510,47.4,-96.5
56511,46.8,-96.0
56514,46.7,-96.4
56515,46.3,-95.7
56516,47.4,-96.0
56517,47.6,-96.6
56518,46.48,-95.24
56519,47.2,-96.5
56520,46.3,-96.5
56521,47.0,-95.9
56522,46.1,-96.4
56523,47.6,-96.8
56524,46.2,-95.6
56525,46.659,-96.751
56527,46.4,-95.3
56528,46.5,-95.8
56529,46.88,-96.69
56531,46.0,-96.0
56533,46.4,-96.16
56534,46.5,-96.0
56535,47.7,-96.1
56536,47.0,-96.5
56537,46.3,-96.1
56540,47.6,-96.3
56541,47.16,-96.12
56542,47.6,-95.7
56543,46.3,-96.3
56544,46.7,-95.6
56545,47.4,-96.2
56546,47.1,-96.7
56547,46.9,-96.6
56548,47.4,-96.7
56549,46.9,-96.3
56550,47.3,-96.7
56551,46.3,-95.5
56552,46.99,-96.22
56553,46.4,-96.6
56554,46.9,-96.1
56556,47.7,-95.9
56557,47.3,-95.8
56560,46.8,-96.7
56565,46.06,-96.32
56566,47.2,-95.6
56567,46.6,-95.4
56568,47.5,-96.8
56569,47.1,-95.8
56570,46.9,-95.4
56571,46.4,-95.5
56572,46.6,-96.1
56573,46.6,-95.5
56574,47.2,-96.7
56575,47.0,-95.5
56576,46.5,-95.7
56577,46.974,-95.818
56578,46.9,-95.6
56579,46.5,-96.3
56580,46.7,-96.6
56581,47.46,-96.76
56583,46.0,-96.4
56584,47.2,-96.2
56585,47.1,-96.2
56586,46.3,-95.8
56587,46.6,-95.9
56588,46.2,-95.5
56589,47.2,-95.8
56590,46.0,-96.2
56591,47.1,-96.0
56592,47.5,-96.0
56593,46.803,-95.353
56594,46.5,-96.7
56601,47.5,-94.8
56621,47.4,-95.4
56623,48.6,-94.6
56626,47.3,-94.2
56627,48.2,-93.9
56628,47.7,-93.6
56629,48.631,-94.107
56630,47.7,-94.5
56633,47.3,-94.5
56634,47.7,-95.4
56636,47.4,-94.0
56637,47.62,-93.83
56639,47.9,-93.5
56641,47.3,-94.1
56644,47.9,-95.4
56646,47.8,-95.6
56647,47.7,-94.6
56649,48.5,-93.4
56650,48.0,-94.7
56651,47.4,-95.6
56652,47.7,-95.3
56653,48.4,-93.8
56654,48.5,-93.9
56655,47.0,-94.2
56657,47.6,-93.6
56658,48.0927,-93.9404
56659,47.6,-94.0
56660,48.0,-94.2
56661,47.8,-94.1
56662,46.9,-94.0
56663,47.5,-94.5
56666,48.0,-94.9
56667,47.7,-94.9
56668,48.612,-93.346
56669,48.3,-93.2
56670,47.8,-94.9
56671,47.8,-95.0
56672,47.0,-94.0
56673,48.8,-95.2
56676,47.5,-95.2
56678,47.4,-95.1
56680,47.66,-93.92
56681,47.6,-94.2
56683,47.7,-94.8
56684,47.8,-95.7
56685,48.2,-94.6
56686,48.8,-94.9
56687,47.512,-94.973
56688,47.8,-93.9
56701,48.1,-96.2
56710,48.24,-97.0
56711,49.2,-95.1
56713,48.4,-96.8
56714,48.8,-96.0
56715,47.8,-96.1
56716,47.7,-96.5
56720,48.57,-96.9
56721,47.9,-96.9
56722,48.0,-96.7
56723,47.8,-96.8
56724,48.4,-95.8
56725,48.1,-95.8
56726,48.8,-96.2
56727,48.3,-95.5
56728,48.8,-96.9
56729,48.7,-96.6
56731,48.922,-97.095
56732,48.6,-96.6
56733,48.7,-96.9
56734,48.8,-96.6
56735,48.9,-96.7
56736,47.7,-96.2
56737,48.4,-96.0
56738,48.3,-96.3
56741,49.3,-94.9
56742,47.81,-95.89
56744,48.2,-97.1
56748,47.9,-95.9
56750,47.9,-96.3
56751,48.8,-95.9
56754,48.0,-96.3
56755,48.9,-97.1
56756,48.8,-95.5
56757,48.5,-96.9
56758,48.5,-96.5
56759,48.6,-96.1
56760,48.2,-96.4
56761,48.6,-95.6
56762,48.2,-96.8
56763,48.9,-95.3
57001,43.0,-96.6
57002,44.3,-96.7
57003,43.7,-96.8
57004,43.1,-96.8
57005,43.6,-96.6
57006,44.3,-96.8
57010,42.8,-96.8
57012,43.6,-97.3
57013,43.3,-96.6
57014,43.1,-97.0
57015,43.4,-97.0
57016,43.89,-96.97
57017,44.0,-96.8
57018,43.8,-97.0
57020,43.68,-96.83
57021,43.27,-96.98
57022,43.9,-96.7
57024,44.0,-96.6
57025,42.7,-96.7
57026,44.3,-96.5
57027,43.19,-96.51
57028,44.0,-96.6
57029,43.3,-97.5
57030,43.7,-96.5
57031,42.86,-97.19
57032,43.4,-96.7
57033,43.6,-97.0
57034,43.1,-96.5
57035,43.6,-97.1
57036,43.3,-97.1
57037,43.1,-97.3
57038,42.6,-96.57
57039,43.3,-96.9
57040,43.1,-97.6
57041,43.724,-96.869
57042,44.0,-97.2
57043,43.4,-97.3
57045,43.2,-97.5
57046,43.0,-97.3
57047,43.51,-97.22
57048,43.7,-97.2
57049,42.6,-96.6
57050,44.1,-97.0
57051,44.2,-97.3
57052,43.3,-97.7
57053,43.4,-97.1
57054,44.1,-97.2
57055,43.67,-96.74
57057,44.11,-96.96
57058,43.8,-97.4
57059,43.1,-97.8
57061,44.245,-97.0419
57062,42.8,-98.0
57063,42.9,-97.7
57064,43.46,-96.87
57065,43.91,-96.62
57066,43.0,-97.9
57067,43.0,-97.5
57068,43.6,-96.5
57069,42.8,-97.0
57070,43.2,-97.2
57071,44.3,-97.0
57072,43.0,-97.2
57073,43.0,-97.1
57075,44.0,-97.0
57076,44.0,-97.3
57077,43.3,-96.8
57078,42.9,-97.4
57103,43.55,-96.69
57104,43.6,-96.68
57105,43.52,-96.73
57106,43.5,-96.83
57107,43.6,-96.82
57108,43.5,-96.7
57110,43.51,-96.66
57117,43.6,-96.7
57197,43.525,-96.739
57201,44.9,-97.1
57212,44.4,-97.2
57213,44.6,-96.6
57214,44.49,-97.21
57216,45.3,-96.5
57217,45.1,-97.7
57218,44.7,-96.6
57219,45.3,-97.8
57220,44.5,-96.9
57221,44.6,-97.4
57223,44.7,-97.0
57224,45.9,-97.1
57225,44.9,-97.7
57226,44.8,-96.7
57227,45.4,-96.7
57231,44.4,-97.6
57232,45.6,-97.4
57233,44.5,-97.4
57234,44.6,-96.9
57235,45.1,-97.3
57236,45.0,-97.6
57237,44.8,-96.5
57238,44.9,-96.8
57239,45.5,-97.3
57241,44.7,-97.2
57242,44.8,-97.4
57243,44.9,-97.4
57245,44.894,-96.918
57246,45.1,-96.7
57247,45.7,-97.4
57248,44.6,-97.2
57249,44.4,-97.4
57251,45.26,-96.93
57252,45.2,-96.6
57255,45.9,-96.9
57256,45.3,-97.2
57257,45.5,-97.0
57258,45.0,-97.9
57259,45.0,-96.6
57260,45.9,-96.7
57261,45.5,-97.6
57262,45.7,-96.9
57263,45.1,-97.0
57264,45.1,-96.8
57265,45.0,-96.8
57266,45.3,-97.1
57268,44.6,-96.7
57269,45.2,-96.8
57270,45.8,-97.3
57271,44.7,-97.5
57272,45.1,-97.5
57273,45.3,-97.3
57274,45.3,-97.5
57276,44.4,-96.6
57278,44.6,-97.7
57279,45.4,-96.7
57301,43.7,-98.0
57311,43.7,-97.8
57312,44.2,-98.4
57313,43.3,-98.4
57314,44.0,-98.0
57315,43.0,-98.0
57317,43.1,-99.1
57319,43.5,-97.5
57321,43.9,-97.6
57322,44.7,-98.0
57323,44.2,-97.7
57324,44.3,-98.0
57325,43.7,-99.3
57328,43.4,-98.4
57329,43.0,-98.2
57330,43.3,-98.1
57331,43.5,-98.0
57332,43.5,-97.7
57334,43.6,-98.0
57335,43.2,-98.8
57337,44.0,-97.8
57339,44.1,-99.3
57340,43.8,-97.9
57341,44.1,-99.1
57342,43.2,-98.7
57344,43.44,-98.64
57345,44.5,-99.5
57346,44.246,-99.454
57348,44.6,-98.4
57349,44.0,-97.6
57350,44.4,-98.2
57353,44.4,-97.8
57355,43.8,-99.0
57356,43.1,-98.5
57358,44.07,-98.427
57359,43.9,-98.2
57361,43.03,-98.44
57362,44.5,-99.1
57363,43.7,-98.3
57364,43.427,-98.607
57365,43.82,-99.37
57366,43.4,-98.0
57367,43.07,-98.53
57368,43.8,-98.5
57369,43.4,-99.0
57370,43.8,-99.1
57371,44.4,-99.2
57373,44.5,-98.8
57374,43.8,-97.6
57375,43.6,-98.5
57376,43.2,-98.0
57379,44.2,-98.6
57380,43.1,-98.3
57381,44.4,-98.7
57382,44.0,-98.7
57383,43.7,-98.7
57384,44.4,-98.5
57385,44.1,-98.3
57386,44.5,-98.0
57401,45.5,-98.5
57420,45.33,-100.12
57421,45.73,-97.91
57422,45.4,-97.9
57424,45.0,-98.5
57426,45.73,-98.5
57427,45.5,-98.3
57428,45.5,-99.7
57429,45.18,-98.3
57430,45.8,-97.7
57432,45.7,-98.0
57433,45.7,-98.3
57434,45.2,-98.1
57435,45.2,-99.0
57436,44.8,-98.1
57437,45.8,-99.6
57438,45.1,-99.1
57439,45.2,-98.0
57440,44.8,-98.3
57441,45.8,-98.5
57442,45.0,-100.1
57445,45.5,-98.1
57446,45.9,-98.2
57448,45.6,-99.4
57449,45.7,-98.2
57450,45.2,-99.9
57451,45.4,-98.9
57452,45.5,-99.9
57454,45.6,-97.7
57455,45.0,-99.7
57456,45.8,-99.0
57457,45.9,-99.2
57460,45.3,-98.7
57461,45.2,-98.4
57465,45.1,-98.7
57466,45.2,-99.5
57467,44.8,-99.1
57468,45.5,-97.8
57469,44.9,-98.6
57470,44.9,-98.9
57471,45.4,-99.3
57472,45.4,-100.1
57473,45.0,-99.5
57474,45.3,-98.3
57475,45.2,-99.6
57476,44.7,-98.6
57477,45.0,-98.2
57479,45.3,-98.4
57481,45.6,-98.7
57501,44.6,-100.3
57520,44.8,-100.2
57521,43.9,-101.2
57522,44.5,-99.9
57523,43.3,-99.2
57528,43.2,-99.8
57529,43.2,-99.6
57531,43.9,-100.5
57532,44.3,-100.5
57533,43.2,-99.4
57534,43.6,-99.7
57536,44.4,-99.8
57537,44.6,-100.8
57538,43.1,-99.2
57540,44.5,-99.6
57541,43.6,-99.9
57543,43.8,-101.6
57544,43.8,-99.8
57547,43.6,-101.4
57548,44.1,-99.7
57551,43.2,-101.7
57552,44.2,-101.2
57553,44.5,-101.6
57555,43.2,-100.5
57559,43.9,-100.7
57560,43.4,-101.1
57562,43.9,-100.9
57563,43.38,-100.33
57564,44.7,-100.0
57566,43.3,-101.0
57567,44.2,-101.7
57568,43.9,-100.1
57569,43.8,-99.5
57570,43.2,-101.0
57571,43.2,-99.1
57572,43.1,-101.0
57574,43.1,-101.5
57576,44.0,-100.3
57577,43.6,-101.8
57579,43.6,-100.8
57580,43.4,-99.9
57584,43.5,-100.0
57585,43.6,-100.4
57601,45.6,-100.4
57620,45.4,-102.5
57621,45.771,-101.076
57622,44.6,-101.7
57623,45.0,-101.6
57625,45.0,-100.8
57626,44.9,-102.4
57630,45.44,-100.88
57631,45.6,-100.3
57632,45.8,-100.1
57633,45.2,-101.3
57634,45.8,-101.9
57636,45.02,-101.46
57638,45.8,-102.3
57639,45.67,-100.84
57640,45.8,-102.7
57641,45.8,-101.3
57642,45.7,-101.3
57644,45.4,-102.3
57645,45.9,-101.7
57646,45.7,-100.0
57648,45.8,-100.3
57649,45.4,-102.7
57650,45.9,-103.0
57651,45.5,-103.1
57652,45.2,-100.5
57656,45.3,-100.9
57657,45.4,-100.7
57658,45.7,-100.5
57660,45.8,-101.5
57661,45.2712,-100.8873
57701,44.1,-103.2
57702,44.0,-103.4
57703,44.0,-103.1
57706,44.17,-103.09
57714,43.3,-102.0
57716,43.1,-102.3
57717,44.9,-103.7
57718,44.17,-103.35
57719,44.2,-103.0
57720,45.6,-103.5
57722,43.5,-103.2
57724,45.6,-103.9
57725,43.9,-102.8
57730,43.8,-103.7
57732,44.3,-103.6
57735,43.2,-103.7
57738,43.6,-103.2
57741,44.41,-103.474
57744,43.8,-103.1
57745,44.0,-103.8
57747,43.3,-103.5
57748,44.5,-102.3
57750,43.8,-102.0
57751,43.9,-103.4
57752,43.5,-102.3
57754,44.3,-103.8
