Zip Code,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Total No HS Diploma,Total HS Diploma,Total Some College,Total College Degrees,Degree Rate,Average Student Debt,Total educational attainment over 25,Lat,Lng
52768,1177,45.8,52337,30220,91,7.731520816,32,294,246,265,31.66069295,,837,41.71,-90.39
84082,817,41.5,66532,21588,8,0.979192166,34,224,96,164,31.66023166,,518,40.4,-111.4
13830,4899,45.5,53304,22571,584,11.92080016,400,1282,699,1103,31.65901263,,3484,42.4,-75.6
54521,7189,49.2,42445,26131,639,8.888579775,513,1940,1370,1771,31.65892027,,5594,45.9,-89.2
11961,11906,49.3,54312,33261,1011,8.491516882,702,3626,1848,2861,31.65873631,,9037,40.89,-72.88
45432,15102,42.2,54170,29202,1706,11.29651702,1123,3558,2583,3365,31.65866968,,10629,39.74,-84.08
29690,20841,36,46409,21561,2643,12.68173312,1951,3748,2967,4014,31.65615142,,12680,35.1,-82.4
66609,7750,34.9,48571,23965,1271,16.4,426,1916,1160,1622,31.65495706,,5124,38.99,-95.66
53227,22833,40.7,45977,26064,2435,10.66438926,1518,5984,3864,5264,31.653638,,16630,42.99,-88.04
42232,504,46.5,48977,22399,111,22.02380952,61,108,75,113,31.65266106,,357,36.9,-87.7
70518,12761,35.2,62279,34999,2327,18.23524802,1227,2839,1881,2754,31.65153431,,8701,30.12,-91.92
1901,2023,42.8,23467,20625,569,28.12654474,376,424,256,489,31.65048544,,1545,42.462,-70.946
5081,548,38,35139,21395,131,23.90510949,56,139,62,119,31.64893617,,376,44.14,-72.08
52161,1617,45.7,56719,25232,118,7.29746444,68,458,245,357,31.64893617,,1128,43.1,-91.7
13808,1502,53.4,49750,29139,159,10.58588549,127,491,205,381,31.64451827,,1204,42.52,-75.26
62231,7354,40.2,51644,28481,720,9.790590155,589,1853,1051,1617,31.64383562,,5110,38.6,-89.3
54801,6509,46.5,42000,24665,992,15.24043632,457,1749,1037,1501,31.63996627,,4744,45.9,-91.9
61329,1428,40.7,50938,23472,139,9.733893557,49,331,279,305,31.63900415,,964,41.38,-89.21
24613,405,62,19741,17886,88,21.72839506,106,99,37,112,31.63841808,,354,37.27,-81.33
43762,5851,28.6,49659,19170,569,9.724833362,274,1315,535,983,31.63823624,,3107,40,-81.8
49945,2409,50.5,42500,24191,510,21.17061021,117,695,411,566,31.63778647,,1789,47.1,-88.4
13317,3747,47,50065,24103,405,10.80864692,356,1011,403,819,31.63383546,,2589,42.9,-74.6
95843,46775,32.5,65779,24008,5630,12.0363442,2661,7894,8364,8754,31.6337224,,27673,38.72,-121.36
43440,4897,57.6,53490,36255,369,7.535225648,203,1595,977,1284,31.63340724,,4059,41.53,-82.77
51347,1359,37.8,55583,27727,34,2.501839588,45,381,203,291,31.63043478,,920,43.4,-95.3
28120,20253,40.7,50327,26833,2703,13.34617094,2307,4010,3612,4593,31.62787495,,14522,35.33,-81.01
96047,779,47.1,28646,22077,198,25.41720154,71,138,165,173,31.62705667,,547,40.5,-122.7
57066,1606,46.4,43077,24389,141,8.779576588,130,417,240,364,31.6246742,,1151,43,-97.9
49805,303,47.3,56875,27557,10,3.300330033,19,86,55,74,31.62393162,,234,47.3,-88.42
67639,161,50.3,49886,41295,6,3.726708075,7,30,43,37,31.62393162,,117,39.7,-99.3
19565,8774,45.3,56201,27088,820,9.345794393,752,2478,1062,1985,31.62338697,,6277,40.34,-76.09
97810,794,49.3,67708,29673,77,9.697732997,29,189,195,191,31.62251656,,604,45.7,-118.4
56143,4509,44.7,49105,27408,663,14.70392548,339,1061,838,1035,31.6223648,,3273,43.6,-95
37143,4032,41.1,58051,23960,624,15.47619048,611,747,560,887,31.62210339,,2805,36.12,-87.03
95687,66129,38,73583,28137,5243,7.928442892,5576,11222,13815,14157,31.62162162,,44770,38.4,-121.9
60133,38369,32.8,68974,23217,4946,12.89061482,4948,6306,4751,7401,31.62009741,,23406,41.98,-88.14
77971,657,39.3,64896,28336,0,0,32,143,117,135,31.61592506,,427,28.8,-96.5
70815,29419,34.2,47979,24507,4618,15.69733845,2134,5430,5522,6050,31.61580268,,19136,30.45,-91.07
11520,43472,38.2,67723,28368,5821,13.39022819,6420,8915,4897,9353,31.61399358,,29585,40.64,-73.58
49722,220,39.7,41838,23421,107,48.63636364,16,35,55,49,31.61290323,,155,45.421,-84.864
67761,267,34.7,54583,23977,55,20.59925094,6,53,47,49,31.61290323,,155,39,-101.5
80747,476,43.7,56875,27418,16,3.361344538,12,107,106,104,31.61094225,,329,40.9,-103.2
13634,5017,38.5,54456,21442,638,12.71676301,285,1242,656,1009,31.61027569,,3192,44,-76.1
54963,7196,40.7,60688,26215,520,7.226236798,591,1870,867,1538,31.60706946,,4866,44,-88.8
57002,933,29.2,54475,28417,98,10.50375134,22,229,145,183,31.60621762,,579,44.3,-96.7
61722,610,42.5,60227,26170,16,2.62295082,21,161,95,128,31.60493827,,405,40.4,-88.6
57601,3933,44.6,40737,25551,486,12.35697941,351,1005,581,895,31.60310734,,2832,45.6,-100.4
52645,3109,42.3,45923,22909,478,15.37471856,164,869,482,700,31.6027088,,2215,40.9,-91.4
53809,3801,41.6,46483,23572,384,10.10260458,211,1075,571,858,31.60220994,,2715,43,-90.6
54971,10893,39.8,52299,23576,869,7.977600294,661,2793,1427,2255,31.60033632,,7136,43.9,-88.8
4664,1112,48.1,46607,26071,259,23.29136691,95,325,145,261,31.59806295,,826,44.53,-68.17
7065,27701,38.4,58101,28095,3013,10.87686365,2299,6932,3842,6039,31.59794893,,19112,40.61,-74.28
62611,1227,45.1,58274,25014,92,7.49796251,54,344,206,279,31.59682899,,883,39.9,-90.4
13635,837,46,33194,21320,148,17.68219833,77,260,70,188,31.59663866,,595,44.3,-75.27
83619,7127,40.2,50298,21647,883,12.3895047,404,1761,1011,1467,31.59595089,,4643,43.98,-116.91
99676,1392,47.3,45662,27060,144,10.34482759,115,354,252,333,31.59392789,,1054,63,-148
5851,6589,37.5,39434,18954,1221,18.53088481,453,1613,738,1295,31.59307148,,4099,44.5,-72
57348,523,53.7,59091,33081,15,2.868068834,42,172,61,127,31.5920398,,402,44.6,-98.4
73122,14330,34.6,46434,22754,2628,18.33914864,1332,2100,2759,2859,31.59116022,,9050,35.52,-97.62
68424,721,47.6,51136,31111,50,6.93481276,33,211,135,175,31.58844765,,554,40.3,-97
84512,1116,38.9,36964,18623,311,27.86738351,172,248,128,253,31.5855181,,801,37.7,-109.8
5201,14360,41.4,38259,24721,3031,21.10724234,1222,3331,2242,3137,31.58477648,,9932,42.9,-73.1
55985,2086,33.3,59444,25424,202,9.683604986,113,450,284,391,31.58319871,,1238,44.2,-92.9
72023,35496,34.8,58802,25318,4101,11.55341447,2079,7142,6316,7171,31.57917914,,22708,35,-92.1
19519,95,45.4,0,15343,56,58.94736842,0,39,0,18,31.57894737,,57,40.3,-75.7
20839,133,40,54917,50871,13,9.77443609,0,24,41,30,31.57894737,,95,39.18,-77.41
28766,1241,49.4,43964,27198,92,7.413376309,75,405,196,312,31.57894737,,988,35.24,-82.62
82440,146,39.2,25815,12079,31,21.23287671,24,0,41,30,31.57894737,,95,44.7166,-108.8669
54204,1680,42.2,58056,27863,219,13.03571429,99,508,210,377,31.57453936,,1194,44.76,-87.63
65085,1114,43.1,56250,25717,98,8.797127469,120,312,112,251,31.57232704,,795,38.4,-92.1
52536,896,49.9,55515,33930,53,5.915178571,57,328,120,233,31.57181572,,738,41,-92.6
27007,2192,36.9,58194,22961,129,5.885036496,145,509,291,436,31.57132513,,1381,36.38,-80.59
25302,15588,41.6,43712,25612,3089,19.81652553,1052,3955,2647,3531,31.56906571,,11185,38.4,-81.58
54864,1447,36.1,58438,24740,136,9.398756047,51,322,260,292,31.56756757,,925,46.6,-91.8
93901,26642,35,48514,23631,4884,18.33195706,3401,3990,4178,5336,31.56462585,,16905,36.66,-121.65
63013,1689,38.4,71296,26044,108,6.394316163,105,394,299,368,31.56089194,,1166,38.4,-91.14
52169,476,37.7,46875,20808,80,16.80672269,30,100,63,89,31.56028369,,282,42.85,-91.67
59443,882,39.3,39226,20396,158,17.9138322,72,185,129,178,31.56028369,,564,47.5,-111.8
66853,419,42.7,39688,31831,96,22.91169451,26,108,59,89,31.56028369,,282,38,-96.2
13833,3915,43.5,51976,24879,496,12.66922095,294,1083,423,830,31.55893536,,2630,42.2,-75.77
18330,9412,35.5,64132,23436,739,7.851678708,257,2396,1164,1760,31.5581854,,5577,40.96,-75.45
72745,11159,35.8,58192,24587,888,7.957702303,1096,2587,1314,2304,31.55732091,,7301,36.2,-94.1
24976,1176,31.8,53036,19308,313,26.61564626,90,255,143,225,31.55680224,,713,37.66,-80.53
7029,16496,33.2,53051,24379,2943,17.84068865,2511,3540,1677,3563,31.55610663,,11291,40.74,-74.14
56232,2425,48.2,51484,28584,150,6.18556701,128,668,410,556,31.55505108,,1762,45,-96
52577,15091,39.9,44045,23757,2676,17.7324233,997,3867,2038,3182,31.55493852,,10084,41.3,-92.7
27855,5717,42.4,40467,20577,1099,19.2233689,659,1218,650,1165,31.55471289,,3692,36.4,-77.1
73843,909,47.3,48224,23514,140,15.40154015,88,177,171,201,31.55416013,,637,36.29,-99.75
83122,469,36.1,83333,28556,0,0,0,125,157,130,31.55339806,,412,42.83,-110.94
55107,15182,32.8,44913,20227,3507,23.09972336,1966,2836,1504,2907,31.55323999,,9213,44.93,-93.09
14903,6943,39.7,45000,26194,1157,16.66426617,351,1779,1187,1529,31.5517953,,4846,42.12,-76.87
67647,312,35.4,45278,20719,61,19.55128205,12,58,58,59,31.55080214,,187,39.94,-99.54
76686,237,45.3,36964,23297,66,27.84810127,30,61,37,59,31.55080214,,187,31.74,-96.54
96002,33730,37.7,44017,22140,6014,17.82982508,2571,5858,6912,7071,31.55006247,,22412,40.53,-122.32
50574,2156,51.1,42742,26202,241,11.17810761,134,644,335,513,31.5498155,,1626,42.7,-94.7
14525,2670,42.9,63179,24755,296,11.08614232,139,777,362,589,31.54793787,,1867,42.9,-78
12861,658,47.9,55288,33550,58,8.814589666,54,183,95,153,31.54639175,,485,43.75,-73.42
31326,20171,33.6,67723,26527,1979,9.811114967,1531,3906,2900,3842,31.54610395,,12179,32.3,-81.2
96003,44405,39.9,45722,24128,7601,17.11744173,2784,7937,9716,9418,31.54580472,,29855,40.7,-122.3
33948,15860,52.2,42202,23429,2173,13.70113493,1262,3753,3179,3776,31.54553049,,11970,26.97,-82.16
23460,829,21.9,0,19173,0,0,0,72,30,47,31.54362416,,149,36.81,-76.03
18433,6882,44.6,46472,25685,670,9.735541994,445,2210,761,1574,31.54308617,,4990,41.56,-75.57
25213,6009,42.3,55830,25983,441,7.338991513,276,1448,1091,1297,31.54182879,,4112,38.49,-81.91
22834,1092,38.6,40357,30224,97,8.882783883,163,228,93,223,31.5417256,,707,38.56,-78.87
55723,2500,51.5,44889,26686,215,8.6,170,746,408,610,31.54084798,,1934,47.8,-92.9
58790,1705,35.1,53869,27768,309,18.12316716,121,393,224,340,31.53988868,,1078,48,-100.9
18352,1364,29,46400,23507,401,29.39882698,227,296,113,293,31.53928956,,929,41.021,-75.334
89441,11660,40.1,77619,31113,631,5.411663808,520,2198,2509,2408,31.53896529,,7635,39.6,-119.7
58856,166,49,86667,37904,13,7.831325301,21,18,50,41,31.53846154,,130,48.6,-103.7
54026,2053,37.8,59375,24627,277,13.49245007,111,464,302,404,31.53786105,,1281,45.23,-92.53
70065,50989,39.1,53282,28849,5737,11.25144639,4701,10901,8902,11288,31.5377738,,35792,30.03,-90.23
30576,2432,48.2,30132,18703,710,29.19407895,160,654,393,556,31.53715258,,1763,34.8,-83.4
12160,1095,42.3,56923,26913,191,17.44292237,90,275,143,234,31.53638814,,742,42.76,-74.36
73008,19867,35.4,41882,21360,3236,16.28831731,1679,3389,3453,3925,31.53623654,,12446,35.51,-97.64
72680,769,46.6,28750,23495,166,21.58647594,58,195,166,193,31.53594771,,612,35.9,-92.3
14892,8074,41.3,49623,26191,1156,14.31756255,773,2097,1001,1783,31.53519632,,5654,42.06,-76.55
48201,11748,33.7,15139,17732,5701,48.52740892,1621,1765,2064,2510,31.53266332,,7960,42.35,-83.06
56310,5273,40.7,66181,30008,328,6.220367912,253,1293,860,1108,31.53101878,,3514,45.6,-94.4
3307,5321,43.2,69679,30136,390,7.329449352,283,1482,702,1136,31.52928115,,3603,43.3,-71.4
77539,40368,35.1,66129,26875,5452,13.50574713,5007,6744,6354,8336,31.52679551,,26441,29.5,-95
97060,21530,33.2,59422,24780,3801,17.65443567,1589,3524,4197,4286,31.52397764,,13596,45.53,-122.38
8805,12340,35.7,67040,31531,949,7.690437601,1584,2981,1324,2711,31.52325581,,8600,40.57,-74.54
3588,1642,49.8,54950,29392,111,6.760048721,171,486,225,406,31.52173913,,1288,44.6,-71.2
55717,224,50.8,66250,44946,14,6.25,19,50,57,58,31.52173913,,184,47.1,-92.4
82838,373,21.9,56786,20260,13,3.485254692,25,0,101,58,31.52173913,,184,44.9,-107.4
61738,4448,35,63200,29123,424,9.532374101,163,1137,627,887,31.5209666,,2814,40.8,-89
61448,3925,45.2,49776,23930,238,6.063694268,318,1029,639,914,31.51724138,,2900,40.92,-90.26
78932,481,58.6,36548,26184,41,8.523908524,72,101,116,133,31.51658768,,422,30.17,-96.7
75163,1643,57.6,51800,46739,255,15.52038953,198,358,361,422,31.51605676,,1339,32.2,-96.1
14054,1280,43.1,48250,24261,158,12.34375,92,303,233,289,31.51581243,,917,42.9,-78.12
45051,179,83.5,0,6709,25,13.96648045,32,60,21,52,31.51515152,,165,39.096,-84.645
68662,1119,45.6,51184,28375,140,12.51117069,52,277,210,248,31.51207116,,787,41.3,-97.4
17042,37020,42.8,57547,29358,3430,9.265262021,3116,10858,3995,8267,31.51013874,,26236,40.3,-76.4
47551,817,47.9,58023,22495,113,13.83108935,59,220,134,190,31.50912106,,603,38.12,-86.56
17317,993,33.1,55938,20044,158,15.91137966,36,288,76,184,31.50684932,,584,39.99,-76.51
13363,2470,36.1,61574,25184,349,14.12955466,228,466,443,523,31.5060241,,1660,43.33,-75.51
76522,36207,32,54493,22988,4069,11.23815837,1630,6188,7669,7123,31.5037594,,22610,31.2,-98
791,52760,38.5,20364,11115,22396,42.44882487,9393,10530,4137,11066,31.50372943,,35126,18.14,-65.81
1092,1080,32.9,55370,34201,198,18.33333333,122,185,267,264,31.50357995,,838,42.21,-72.25
16335,28314,42.2,40741,23520,4256,15.03143321,1926,8274,3063,6100,31.50338274,,19363,41.6,-80.2
49236,4773,39.4,53984,22915,270,5.65681961,196,1129,821,987,31.50335142,,3133,42.1,-84
55370,863,45.8,71786,30692,30,3.476245655,29,262,133,195,31.50242326,,619,44.79,-94.05
57276,1243,35.4,55417,22589,152,12.22847949,123,314,161,275,31.50057274,,873,44.4,-96.6
3060,28959,35.3,44646,24748,5834,20.14572326,3139,6031,4132,6117,31.50007724,,19419,42.73,-71.46
55353,3218,38.7,58558,26294,262,8.141702921,166,831,460,670,31.49976493,,2127,45.3,-94.3
89145,24285,41.5,56524,31467,2316,9.536751081,2250,5054,4424,5393,31.49932831,,17121,36.17,-115.28
79079,2392,46.1,41625,31425,369,15.4264214,248,498,424,538,31.49882904,,1708,35.2,-100.3
60520,2869,39.2,59323,29446,274,9.550365981,137,644,513,595,31.49814717,,1889,41.79,-88.66
39170,9417,43.9,60023,27596,629,6.679409578,655,2196,1699,2092,31.49653719,,6642,32.1,-90.3
77833,27984,40.5,44612,22393,4245,15.1693825,3543,5138,3910,5789,31.49619151,,18380,30.2,-96.4
97364,846,43.9,42358,23859,81,9.574468085,15,230,190,200,31.49606299,,635,44.98,-123.99
14718,2320,39.9,57813,22523,330,14.22413793,197,548,236,451,31.49441341,,1432,42.34,-79.28
32343,3107,33.9,47933,19778,471,15.15931767,168,743,405,605,31.49401353,,1921,30.51,-84.45
95389,1236,35.9,36875,24636,203,16.42394822,56,329,285,308,31.49284254,,978,37.7,-119.6
14806,2161,41.6,49792,22379,373,17.26052753,161,606,225,456,31.49171271,,1448,42.1,-77.8
56172,3157,45.6,55027,27932,398,12.60690529,233,811,529,723,31.48954704,,2296,44,-95.8
61024,2456,42.8,68125,28506,141,5.741042345,179,648,337,535,31.48911124,,1699,42.43,-89.29
91351,31773,36.5,71153,28023,3693,11.6230762,3520,5044,5439,6435,31.48546825,,20438,34.43,-118.46
13494,371,57.6,41250,24080,85,22.91105121,39,149,34,102,31.48148148,,324,43.54,-75.16
47861,532,45,51667,22779,42,7.894736842,51,100,71,102,31.48148148,,324,39.1,-87.6
59731,130,55.6,36705,22431,5,3.846153846,11,49,14,34,31.48148148,,108,46.6,-112.6
73754,1115,33.1,55909,23860,90,8.071748879,61,259,124,204,31.48148148,,648,36.4,-98.09
83842,200,31.4,34583,15198,102,51,8,26,40,34,31.48148148,,108,47.45,-116.55
32570,28021,39.3,47649,22676,4071,14.52838942,2396,6301,4682,6147,31.48110212,,19526,30.8,-87
28905,2931,41.7,41250,21763,520,17.74138519,344,598,438,634,31.4796425,,2014,35.16,-83.93
4901,26254,40.6,38182,23204,4287,16.32894035,1835,6654,3733,5615,31.47950889,,17837,44.6,-69.6
28040,7605,37.5,40985,21455,1434,18.85601578,667,1381,1315,1545,31.4792176,,4908,35.4,-81.8
13080,3924,40.3,72782,26627,354,9.021406728,239,1050,544,842,31.47663551,,2675,43.09,-76.47
54519,1132,54.8,40938,25770,114,10.07067138,81,316,230,288,31.47540984,,915,46.1,-89.3
78654,16916,44.1,46086,25215,2988,17.6637503,1860,3212,2966,3692,31.47485081,,11730,30.6,-98.2
55741,3122,51.3,48906,26987,229,7.33504164,122,946,639,784,31.47330389,,2491,47.4,-92.4
53168,8711,39.6,69907,27769,603,6.922282172,526,1974,1491,1833,31.47321429,,5824,42.58,-88.14
5046,1182,43.5,45685,24796,120,10.15228426,114,286,164,259,31.47023086,,823,44.2,-72.3
84632,1000,35,48828,21560,88,8.8,87,234,108,197,31.46964856,,626,39.7,-111.5
971,30410,40.7,23241,13223,11629,38.24071029,7191,5119,2250,6686,31.46945307,,21246,18.36,-66.11
68016,393,50.4,52969,30093,32,8.142493639,18,119,59,90,31.46853147,,286,41,-96.1
17520,4660,38.6,68587,25146,607,13.02575107,315,1164,627,967,31.46762122,,3073,40.1,-76.35
30183,5298,40.3,59091,25167,401,7.568893922,488,1259,673,1111,31.46417445,,3531,34.34,-84.59
78636,4014,47.5,47660,24141,325,8.096661684,391,814,836,937,31.46406985,,2978,30.3,-98.4
12543,3027,36,61250,28375,179,5.913445656,243,657,418,605,31.46125845,,1923,41.49,-74.22
21903,6106,41.5,66518,29535,978,16.01703243,535,1629,716,1322,31.46120895,,4202,39.58,-76.04
62670,3692,38.1,72950,28809,388,10.5092091,136,843,566,709,31.45519077,,2254,39.7,-89.9
55302,7025,43.5,58845,29419,740,10.53380783,519,1849,1132,1606,31.45319232,,5106,45.3,-94.1
92532,20383,29.7,81807,23972,1307,6.41220625,1657,2724,3631,3676,31.45106092,,11688,33.71,-117.31
56279,1419,34.3,51563,20024,128,9.020436927,74,259,273,278,31.4479638,,884,45.2,-95.2
43469,3043,39.7,53988,27681,321,10.54880053,92,719,582,639,31.44685039,,2032,41.46,-83.36
79237,491,38,65000,24816,50,10.18329939,43,95,104,111,31.44475921,,353,34.9,-100.7
28376,39260,30.4,49298,19389,8106,20.64696893,3245,6219,6804,7461,31.44253867,,23729,35.1,-79.2
4002,7390,46,61662,26846,683,9.242219215,469,2012,1276,1723,31.44160584,,5480,43.5,-70.7
64468,16028,24,31243,16510,4466,27.86373846,633,3048,1598,2421,31.44155844,,7700,40.3,-94.9
23669,43132,34.5,46209,22975,6784,15.72846147,2886,7513,7887,8386,31.44121176,,26672,37.05,-76.35
84123,38437,31.5,49950,23382,5583,14.52506699,3059,6163,7226,7542,31.43809921,,23990,40.66,-111.92
90038,29836,32.5,35144,21486,8307,27.84220405,5696,3926,4004,6248,31.43805978,,19874,34.09,-118.33
32526,35457,41.4,52333,25052,3493,9.851369264,3011,7461,6778,7908,31.43334128,,25158,30.5,-87.36
15752,75,24.9,43929,19601,32,42.66666667,3,12,9,11,31.42857143,,35,40.544,-79.28
57027,128,39.5,49107,19353,8,6.25,9,23,16,22,31.42857143,,70,43.19,-96.51
58768,170,55.3,59500,43923,26,15.29411765,17,62,17,44,31.42857143,,140,48.2,-101
59343,35,66.6,52917,38251,3,8.571428571,0,11,13,11,31.42857143,,35,45.7,-105.4
78161,788,43.3,56750,21637,33,4.187817259,32,226,78,154,31.42857143,,490,29.26,-98.07
5143,4187,49.8,46708,30926,384,9.171244328,361,1204,615,999,31.42497641,,3179,43.3,-72.6
41645,1228,26.7,34688,19934,285,23.20846906,86,91,290,214,31.42437592,,681,37.52,-82.8
97222,35108,39.2,49095,25379,5118,14.57787399,2173,6654,8173,7789,31.42119488,,24789,45.44,-122.62
75672,17080,38.9,49598,24171,1909,11.17681499,1539,3433,2759,3542,31.42020758,,11273,32.5,-94.3
66733,2252,46.3,46902,21536,419,18.60568384,130,501,467,503,31.41786384,,1601,37.6,-95.3
80644,2815,41,69611,28360,325,11.54529307,324,660,304,590,31.41640043,,1878,40.3,-104.4
95045,4010,40.3,58005,25679,524,13.06733167,291,588,874,803,31.41627543,,2556,36.8,-121.5
69152,843,50.8,40871,21995,86,10.20166074,29,197,202,196,31.41025641,,624,41.9,-101.1
97459,14341,46.3,44319,24133,1889,13.17202427,997,3311,2807,3258,31.40846428,,10373,43.4,-124.1
8322,10204,39.5,81983,34718,645,6.321050568,627,2749,1374,2175,31.40794224,,6925,39.62,-75.02
67146,2017,42.8,48929,22958,281,13.93158156,103,430,404,429,31.40556369,,1366,37.4,-97.1
12883,5025,48.9,42083,28334,997,19.84079602,629,1321,623,1178,31.40495868,,3751,43.9,-73.5
99124,340,48.3,55694,27371,61,17.94117647,40,68,58,76,31.40495868,,242,48.2,-119.3
39532,34953,37.4,55108,25906,4341,12.4195348,2884,7192,5931,7328,31.40347118,,23335,30.5,-89
97826,1016,37.3,52917,25532,169,16.63385827,96,184,170,206,31.40243902,,656,45.7,-119.3
44241,16214,37.6,60196,27341,1190,7.339336376,856,4258,2349,3416,31.39994485,,10879,41.24,-81.35
48881,5042,38.6,49797,23399,740,14.67671559,299,1161,854,1059,31.39638304,,3373,42.9,-85.2
77617,99,55.2,35625,29086,7,7.070707071,5,26,28,27,31.39534884,,86,29.55,-94.44
79118,20026,34.6,62323,25783,2394,11.9544592,1708,3751,3442,4073,31.39355634,,12974,35.1,-101.8
88044,4444,32.5,35734,17255,1367,30.76057606,643,774,410,836,31.3931656,,2663,32.1,-106.8
23140,5694,44.1,66463,32257,447,7.850368809,611,1236,911,1262,31.39303483,,4020,37.4,-77.1
54871,3218,42.8,43661,23636,402,12.4922312,195,817,531,706,31.39172966,,2249,45.7,-92
58492,539,36.7,42500,36095,102,18.92393321,10,120,82,97,31.39158576,,309,47.2,-98.4
29150,41044,35.2,38761,21894,7896,19.23789104,4313,7403,6174,8185,31.39022052,,26075,33.9,-80.4
57719,7134,30.4,47892,21554,627,8.788898234,598,1407,878,1319,31.38981437,,4202,44.2,-103
52255,1108,47.9,47063,24756,95,8.57400722,76,332,145,253,31.38957816,,806,41.87,-90.96
4441,2104,44.5,40323,24504,520,24.7148289,182,510,355,479,31.38925295,,1526,46,-69.4
56592,610,29.9,41125,17244,42,6.885245902,85,91,71,113,31.38888889,,360,47.5,-96
67758,1019,43.7,45682,26404,74,7.26202159,83,215,196,226,31.38888889,,720,38.9,-101.7
52625,2678,43.3,53727,26283,157,5.862584018,88,907,334,608,31.38874548,,1937,40.7,-91.6
70775,10705,41.4,62517,29004,1744,16.29145259,1270,2254,1563,2327,31.38656596,,7414,30.9,-91.4
7033,7977,40.4,92310,33914,439,5.503322051,605,2247,812,1676,31.38576779,,5340,40.68,-74.29
60452,28096,37.2,71526,28543,1846,6.570330296,1847,6174,4567,5758,31.38558814,,18346,41.61,-87.76
52001,43799,36.7,42611,22926,6571,15.00262563,3049,10683,5754,8912,31.38249172,,28398,42.56,-90.69
67665,5048,47.1,35972,22738,810,16.0459588,395,1245,857,1142,31.38224787,,3639,38.8,-98.9
52594,451,45.4,41806,18046,42,9.312638581,22,148,64,107,31.37829912,,341,40.83,-92.64
61854,1689,45.1,56453,26092,172,10.18354056,103,471,209,358,31.37598598,,1141,40.2,-88.6
97138,9996,45.2,43750,24941,1444,14.44577831,646,2127,2205,2276,31.37579267,,7254,45.9,-123.7
15470,1086,49.5,56625,26712,68,6.261510129,32,314,168,235,31.37516689,,749,39.9,-79.5
53706,6281,19.2,26685,4075,371,5.906702754,0,0,35,16,31.37254902,,51,43.07,-89.41
88410,86,26.5,60529,29153,2,2.325581395,25,0,10,16,31.37254902,,51,35.9,-103.2
51003,1649,45.4,60391,25746,136,8.24742268,88,496,219,367,31.36752137,,1170,43,-96
47468,1121,52.1,51250,35164,45,4.014272971,112,265,225,275,31.35689852,,877,39.28,-86.4
93514,14250,46.7,51218,29460,1617,11.34736842,1171,3112,2882,3273,31.35658172,,10438,37.5,-118.3
26554,41611,40.8,42489,24219,6474,15.558386,3306,10629,5786,9008,31.35507675,,28729,39.5,-80.1
77469,36305,33.4,67088,27179,4083,11.2463848,4403,6374,5208,7301,31.35360302,,23286,29.5,-95.7
90248,9822,45.2,52013,23350,1181,12.02402769,1505,1541,1758,2194,31.3518148,,6998,33.87,-118.29
98937,3879,46.2,46429,35688,479,12.34854344,216,834,912,896,31.35059482,,2858,46.6,-121.1
44646,46219,42,46571,25477,6067,13.12663623,3062,12118,6941,10102,31.35027775,,32223,40.8,-81.5
83501,34185,41.2,46046,24596,3485,10.19452976,2240,7491,6377,7356,31.35015343,,23464,46.2,-116.9
12406,707,39.2,40750,39051,160,22.63083451,42,165,93,137,31.35011442,,437,42.1,-74.5
19554,345,48,57188,31415,32,9.275362319,29,119,25,79,31.34920635,,252,40.515,-76.11
62906,6988,46.3,43816,24072,1195,17.10074413,941,1645,988,1632,31.3484441,,5206,37.4,-89.2
53220,26666,41,46891,25729,2717,10.18900473,1986,7119,4245,6096,31.34834927,,19446,42.96,-87.99
22603,13678,45.7,56944,31055,960,7.018569966,1863,3595,1641,3241,31.344294,,10340,39.3,-78.2
24464,263,51.3,46438,23650,14,5.323193916,84,45,9,63,31.34328358,,201,37.86,-79.09
83870,260,53.3,40833,20453,24,9.230769231,29,60,49,63,31.34328358,,201,47.1,-116.9
98198,35197,36,56364,25702,5837,16.58379976,4043,6322,6250,7585,31.34297521,,24200,47.39,-122.31
17347,6481,36.2,61559,26010,390,6.017589878,444,1833,700,1359,31.34225092,,4336,40.06,-76.69
64001,625,53.3,59583,32796,21,3.36,36,199,98,152,31.34020619,,485,39.1,-93.5
47802,34260,39.6,43076,23566,5723,16.70461179,2916,7759,5814,7526,31.33874662,,24015,39.4,-87.4
78263,4109,40.9,76118,28917,38,0.924799221,291,891,661,841,31.3338301,,2684,29.35,-98.31
14108,5507,43.6,57349,28570,336,6.101325586,360,1512,931,1279,31.33268006,,4082,43.26,-78.72
70611,19313,37.2,65534,28634,1018,5.271060943,1072,4513,3094,3960,31.33159269,,12639,30.3,-93.2
11757,45565,40.5,82383,32624,2297,5.041150005,3336,12341,5923,9855,31.3304721,,31455,40.69,-73.38
14432,5850,43.9,53819,28519,397,6.786324786,362,1666,760,1272,31.33004926,,4060,43,-77.1
98244,2653,48.2,35895,24017,460,17.33886167,114,616,629,620,31.32895402,,1979,48.8,-121.5
56088,1880,49,56200,27520,141,7.5,152,513,282,432,31.32704859,,1379,43.8,-94.5
85305,11542,31.5,64926,26422,1115,9.66037082,797,1754,2149,2144,31.32670953,,6844,33.53,-112.26
56017,1627,43.9,62500,29848,111,6.822372465,59,448,280,359,31.32635253,,1146,44.32,-93.81
